trial_number,score,pivot_len,msb_zscore,atr_period,atr_multiplier,tp1_multiplier,tp2_multiplier,tp3_multiplier,total_trades,win_rate,avg_win,avg_loss,profit_loss_ratio,cumulative_return,max_drawdown,sharpe_ratio
75,0.49479985314547276,6,0.2710994460212425,12,1.036199725987025,0.5932261353161314,0.8211832155755762,2.4046254761123773,83,69.87951807228916,0.0018262366410639259,-0.003904290020264739,0.4677512765663074,0.027888745106427137,0.023039936147497213,0.8157476451195994
76,0.7593932112517554,8,0.33589386621417366,14,1.244798195619792,0.3201124389942238,0.8899351836810839,2.2557297274731285,64,68.75,0.0012707509959842874,-0.00136841108003204,0.9286324954008222,0.03306332663805733,0.010648699854346782,1.6202229719401178
77,1.681937697678372,7,0.4107021107080381,13,1.1588327196800383,0.35063615910528173,0.8686622072742731,1.566224910777935,74,74.32432432432432,0.0014356045345410723,-0.002167408533642125,0.6623599161200472,0.04502971470288797,0.011585365853658547,1.7213314572419791
78,1.6385483896083421,7,0.3931970825985399,12,1.0929556725297733,0.3676995272947065,1.1941434237948243,2.4713565800281634,73,73.97260273972603,0.0014378553509810817,-0.002167408533642125,0.6633983989003226,0.043658284631099775,0.011585365853658547,1.6667444580873922
80,0.2766876188707482,6,0.5013271975400978,13,1.9187797815990073,0.878892663590719,1.0069543205373428,2.0119134410984163,77,74.02597402597402,0.0021333961649881873,-0.007661958518924676,0.27844005677122885,0.005994904945406887,0.04319415762195838,0.15137832418039657
81,2.1243639069869196,7,0.38663461748585903,14,0.9702477508640359,0.30044201281694555,0.850524436763895,1.6835639322836382,75,72.0,0.001407217902947133,-0.0014669584000369324,0.9592759432794444,0.052224759354670525,0.009658358212559491,2.320527808605771
82,1.6037094031251338,7,0.3587143569227501,14,1.025431824460076,0.3193491209136854,0.8508182247970493,1.7149642267361143,76,71.05263157894737,0.001407217902947133,-0.001962976233824389,0.7168797455104721,0.04128689123843654,0.011279924606511949,1.6373989338407138
83,1.5585124180259895,7,0.4328800012706775,14,0.9223356749489245,0.3184772278282205,0.9541767793068054,2.3832245459128916,74,71.62162162162163,0.0014001365200914957,-0.0020408464918590273,0.6860567542324545,0.040098879911917296,0.011279924606511949,1.6070403936488729
84,0.7860995884628607,8,0.374778483283893,13,1.182720160351039,0.30281338050188317,0.8191213915993067,1.7377225589842247,64,68.75,0.0012707509959842874,-0.0013090732897713493,0.9707256315696767,0.03409742406212035,0.00965835821255929,1.6732014768514787
85,1.751431299199514,7,0.30228255297552403,14,1.129626322823383,0.3558742895137173,0.8787880425897825,1.7572496531604602,76,73.68421052631578,0.001453575925745739,-0.0020775128462064436,0.6996712094464211,0.046912084624922246,0.011585365853658547,1.7777370764083356
86,1.659489294169936,7,0.3501756026446184,12,1.008694780128414,0.39014971398500753,0.8435763389327076,1.500520890657039,75,72.0,0.0014378553509810817,-0.001962976233824389,0.7324873965385535,0.04300825752576132,0.011279924606511949,1.6877639501309607
87,1.8630220692115702,5,0.41655472388544523,13,1.0731010894181878,0.3422867073583624,0.9012386222460114,1.5990170387501916,83,74.69879518072288,0.001634538237637167,-0.002688949793638208,0.6078723528064095,0.05405333181273897,0.014021466695113678,1.7960216394474233
88,0.7649758271291203,8,0.3843221348706024,15,1.2663867108666986,0.31592793571564687,0.868316177653213,1.6647187732517894,63,69.84126984126983,0.0012707509959842874,-0.0014139879070818213,0.8987000451841591,0.03372406429500496,0.010648699854347372,1.653301167614925
89,1.5054545662756766,7,0.4753302703319375,11,0.8933200578972482,0.3291645183479318,0.9392076767590819,1.8626250215577436,73,71.23287671232876,0.0013956701733791237,-0.0020408464918590273,0.6838682766913027,0.03840380351049655,0.011279924606511949,1.546103951297415
90,1.5979287836015925,7,0.39633569715070555,15,1.2265216947935422,0.3774238976252855,0.8355737186868285,2.421836787816434,73,73.97260273972603,0.0014378553509810817,-0.0022304549357941086,0.6446466718096513,0.04261462634646773,0.011585365853658547,1.6259252931612582
91,2.1243639069869196,7,0.3796963116996012,14,0.9446595279617079,0.3012511443857177,0.8566700643812976,1.6708729294688276,75,72.0,0.001407217902947133,-0.0014669584000369324,0.9592759432794444,0.052224759354670525,0.009658358212559491,2.320527808605771
92,2.114136557319254,7,0.3654425785098486,14,0.9828690794225637,0.3004335518973711,0.8144751610210329,1.7710662850332795,76,71.05263157894737,0.001407217902947133,-0.001420970813770188,0.9903214684708652,0.05155219638927733,0.009658358212559911,2.289880140484539
93,1.7331597961205283,7,0.3301597668762985,14,1.1123607400336666,0.6907872794444844,0.8001186772684665,1.6115282901665686,73,73.97260273972603,0.0019469236183189591,-0.003591549742415094,0.542084547883715,0.05221909838011318,0.012017219413323059,1.5731466978825956
94,1.7134705908395484,7,0.4199006462773574,12,0.9749155499712239,0.3351151465587196,0.9183824949351634,1.6968339414864084,75,73.33333333333333,0.0014356045345410723,-0.0020408464918590273,0.7034358244325206,0.04504680837206365,0.011279924606511949,1.7705336454175569
95,0.5910749627849221,6,0.32242652053549525,14,0.853818636164509,0.31511574471626225,0.8448333594811646,1.3496399355072561,85,69.41176470588235,0.0013654068715469431,-0.0022285943945693698,0.6126762567805795,0.029721179173720413,0.014230677491924498,1.1421861312773471
96,1.7033196537962376,7,0.34843128200597484,13,1.0101691599648002,0.3565893370414559,0.889837220081373,1.835824196110412,76,72.36842105263158,0.0014356045345410723,-0.001962976233824389,0.7313407619531596,0.04437883342264137,0.011279924606511949,1.744022268540488
97,1.6583042621142188,7,0.43500635219154904,14,1.0572208434349473,0.33633507308629984,0.8644829722108994,1.385359734089843,74,72.97297297297297,0.0014291799667678347,-0.0020408464918590273,0.7002878327541335,0.043187294478164606,0.011279924606511949,1.714810798164244
98,0.7057953950035806,8,0.4514566339120922,15,1.3511779821870635,0.3177716768743789,0.9041573480383647,1.438057914646115,61,68.85245901639344,0.001249955382854236,-0.0014139879070818213,0.8839929794264545,0.03020300809926013,0.010648699854346863,1.5131114541712556
99,1.7901803662043447,7,0.4001989164062761,13,1.146434405116414,0.4031532654574955,0.879151259274191,1.6409497814439624,73,75.34246575342466,0.0014841569547312816,-0.002366649394483726,0.6271131491595712,0.04942975932307481,0.011585365853658547,1.8357997335967335
